[2023-05-23 07:49:55.028] [info] SimpferPPBelowKMax dataset_name yelp-150d, topk 100
[2023-05-23 07:49:55.029] [info] dataset_dir /home/zhengbian/Dataset/ReverseMIPS
[2023-05-23 07:49:55.029] [info] index_dir /home/zhengbian/reverse-k-ranks/index
[2023-05-23 07:49:58.033] [info] n_data_item 159585, n_query_item 1000, n_user 2189457, vec_dim 150
[2023-05-23 07:49:58.033] [info] input parameter: simpfer_k_max 2498, stop_time 3600s
[2023-05-23 08:15:11.407] [info] finish preprocess and save the index
[2023-05-23 08:15:11.468] [info] queryID 0, result_size 0, rtk_topk 1, accu_ip_cost 2136179, accu_query_time 0.06s,
[2023-05-23 08:21:09.259] [info] queryID 716, result_size 67, rtk_topk 64, accu_ip_cost 2189457, accu_query_time 0.24s,
[2023-05-23 08:21:09.294] [info] queryID 716, result_size 267, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.28s,
[2023-05-23 08:21:09.294] [info] queryID 716, result_size 267, rtk_topk 128, ip_cost 2189457, query_time 0.28s, total_ip_cost 1085031830, total_retrieval_time 357.88s
[2023-05-23 08:21:09.307] [info] queryID 717, result_size 1, rtk_topk 1, accu_ip_cost 913138, accu_query_time 0.01s,
[2023-05-23 08:21:09.324] [info] queryID 717, result_size 3, rtk_topk 2, accu_ip_cost 1197813, accu_query_time 0.03s,
[2023-05-23 08:21:09.346] [info] queryID 717, result_size 3, rtk_topk 4, accu_ip_cost 1446625, accu_query_time 0.05s,
[2023-05-23 08:21:09.372] [info] queryID 717, result_size 3, rtk_topk 8, accu_ip_cost 1644845, accu_query_time 0.08s,
[2023-05-23 08:21:09.400] [info] queryID 717, result_size 3, rtk_topk 16, accu_ip_cost 1796723, accu_query_time 0.11s,
[2023-05-23 08:21:09.430] [info] queryID 717, result_size 4, rtk_topk 32, accu_ip_cost 1912833, accu_query_time 0.14s,
[2023-05-23 08:21:09.461] [info] queryID 717, result_size 4, rtk_topk 64, accu_ip_cost 1994705, accu_query_time 0.17s,
[2023-05-23 08:21:09.494] [info] queryID 717, result_size 5, rtk_topk 128, accu_ip_cost 2052505, accu_query_time 0.20s,
[2023-05-23 08:21:09.528] [info] queryID 717, result_size 6, rtk_topk 256, accu_ip_cost 2092353, accu_query_time 0.23s,
[2023-05-23 08:21:09.562] [info] queryID 717, result_size 6, rtk_topk 512, accu_ip_cost 2119723, accu_query_time 0.27s,
[2023-05-23 08:21:09.596] [info] queryID 717, result_size 7, rtk_topk 1024, accu_ip_cost 2140123, accu_query_time 0.30s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 10, rtk_topk 2048, accu_ip_cost 2156341, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.34s,
[2023-05-23 08:21:09.631] [info] queryID 717, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.34s, total_ip_cost 1085031830, total_retrieval_time 358.22s
[2023-05-23 08:21:09.660] [info] queryID 718, result_size 0, rtk_topk 1, accu_ip_cost 1847791, accu_query_time 0.03s,
[2023-05-23 08:21:09.691] [info] queryID 718, result_size 0, rtk_topk 2, accu_ip_cost 1964785, accu_query_time 0.06s,
[2023-05-23 08:21:09.724] [info] queryID 718, result_size 0, rtk_topk 4, accu_ip_cost 2035845, accu_query_time 0.09s,
[2023-05-23 08:21:09.756] [info] queryID 718, result_size 0, rtk_topk 8, accu_ip_cost 2081303, accu_query_time 0.13s,
[2023-05-23 08:21:09.790] [info] queryID 718, result_size 0, rtk_topk 16, accu_ip_cost 2111087, accu_query_time 0.16s,
[2023-05-23 08:21:09.824] [info] queryID 718, result_size 0, rtk_topk 32, accu_ip_cost 2133493, accu_query_time 0.19s,
[2023-05-23 08:21:09.859] [info] queryID 718, result_size 0, rtk_topk 64, accu_ip_cost 2147671, accu_query_time 0.23s,
[2023-05-23 08:21:09.894] [info] queryID 718, result_size 1, rtk_topk 128, accu_ip_cost 2159571, accu_query_time 0.26s,
[2023-05-23 08:21:09.928] [info] queryID 718, result_size 6, rtk_topk 256, accu_ip_cost 2171063, accu_query_time 0.30s,
[2023-05-23 08:21:09.964] [info] queryID 718, result_size 27, rtk_topk 512, accu_ip_cost 2183541, accu_query_time 0.33s,
[2023-05-23 08:21:09.999] [info] queryID 718, result_size 153, rtk_topk 1024, accu_ip_cost 2189389, accu_query_time 0.37s,
[2023-05-23 08:21:09.999] [info] queryID 718, result_size 153, rtk_topk 1024, ip_cost 2189389, query_time 0.37s, total_ip_cost 1087221219, total_retrieval_time 358.59s
[2023-05-23 08:21:10.032] [info] queryID 719, result_size 0, rtk_topk 1, accu_ip_cost 2077427, accu_query_time 0.03s,
[2023-05-23 08:21:10.065] [info] queryID 719, result_size 0, rtk_topk 2, accu_ip_cost 2115235, accu_query_time 0.07s,
[2023-05-23 08:21:10.100] [info] queryID 719, result_size 0, rtk_topk 4, accu_ip_cost 2137709, accu_query_time 0.10s,
[2023-05-23 08:21:10.134] [info] queryID 719, result_size 0, rtk_topk 8, accu_ip_cost 2152397, accu_query_time 0.14s,
[2023-05-23 08:21:10.169] [info] queryID 719, result_size 0, rtk_topk 16, accu_ip_cost 2163039, accu_query_time 0.17s,
[2023-05-23 08:21:10.203] [info] queryID 719, result_size 3, rtk_topk 32, accu_ip_cost 2174123, accu_query_time 0.20s,
[2023-05-23 08:21:10.238] [info] queryID 719, result_size 7, rtk_topk 64, accu_ip_cost 2185445, accu_query_time 0.24s,
[2023-05-23 08:21:10.274] [info] queryID 719, result_size 18, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.27s,
[2023-05-23 08:21:10.309] [info] queryID 719, result_size 57, rtk_topk 256, accu_ip_cost 2189457, accu_query_time 0.31s,
[2023-05-23 08:21:10.344] [info] queryID 719, result_size 286, rtk_topk 512, accu_ip_cost 2189457, accu_query_time 0.35s,
[2023-05-23 08:21:10.344] [info] queryID 719, result_size 286, rtk_topk 512, ip_cost 2189457, query_time 0.35s, total_ip_cost 1089410676, total_retrieval_time 358.93s
[2023-05-23 08:21:10.366] [info] queryID 720, result_size 0, rtk_topk 1, accu_ip_cost 1428877, accu_query_time 0.02s,
[2023-05-23 08:21:10.392] [info] queryID 720, result_size 0, rtk_topk 2, accu_ip_cost 1655997, accu_query_time 0.05s,
[2023-05-23 08:21:10.420] [info] queryID 720, result_size 0, rtk_topk 4, accu_ip_cost 1814947, accu_query_time 0.08s,
[2023-05-23 08:21:10.450] [info] queryID 720, result_size 0, rtk_topk 8, accu_ip_cost 1925821, accu_query_time 0.11s,
[2023-05-23 08:21:10.482] [info] queryID 720, result_size 1, rtk_topk 16, accu_ip_cost 2003749, accu_query_time 0.14s,
[2023-05-23 08:21:10.515] [info] queryID 720, result_size 2, rtk_topk 32, accu_ip_cost 2058047, accu_query_time 0.17s,
[2023-05-23 08:21:10.549] [info] queryID 720, result_size 2, rtk_topk 64, accu_ip_cost 2094733, accu_query_time 0.20s,
[2023-05-23 08:21:10.583] [info] queryID 720, result_size 2, rtk_topk 128, accu_ip_cost 2120743, accu_query_time 0.24s,
[2023-05-23 08:21:10.617] [info] queryID 720, result_size 2, rtk_topk 256, accu_ip_cost 2140667, accu_query_time 0.27s,
[2023-05-23 08:21:10.652] [info] queryID 720, result_size 3, rtk_topk 512, accu_ip_cost 2154097, accu_query_time 0.31s,
[2023-05-23 08:21:10.687] [info] queryID 720, result_size 4, rtk_topk 1024, accu_ip_cost 2167221, accu_query_time 0.34s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 10, rtk_topk 2048, accu_ip_cost 2180889, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.38s,
[2023-05-23 08:21:10.722] [info] queryID 720, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.38s, total_ip_cost 1089410676, total_retrieval_time 359.31s
[2023-05-23 08:21:10.740] [info] queryID 721, result_size 0, rtk_topk 1, accu_ip_cost 1212365, accu_query_time 0.02s,
[2023-05-23 08:21:10.762] [info] queryID 721, result_size 0, rtk_topk 2, accu_ip_cost 1475763, accu_query_time 0.04s,
[2023-05-23 08:21:10.788] [info] queryID 721, result_size 0, rtk_topk 4, accu_ip_cost 1676805, accu_query_time 0.07s,
[2023-05-23 08:21:10.817] [info] queryID 721, result_size 0, rtk_topk 8, accu_ip_cost 1822733, accu_query_time 0.09s,
[2023-05-23 08:21:10.847] [info] queryID 721, result_size 0, rtk_topk 16, accu_ip_cost 1932043, accu_query_time 0.13s,
[2023-05-23 08:21:10.879] [info] queryID 721, result_size 0, rtk_topk 32, accu_ip_cost 2007659, accu_query_time 0.16s,
[2023-05-23 08:21:10.912] [info] queryID 721, result_size 0, rtk_topk 64, accu_ip_cost 2059679, accu_query_time 0.19s,
[2023-05-23 08:21:10.945] [info] queryID 721, result_size 0, rtk_topk 128, accu_ip_cost 2097011, accu_query_time 0.22s,
[2023-05-23 08:21:10.980] [info] queryID 721, result_size 0, rtk_topk 256, accu_ip_cost 2122613, accu_query_time 0.26s,
[2023-05-23 08:21:11.014] [info] queryID 721, result_size 0, rtk_topk 512, accu_ip_cost 2141755, accu_query_time 0.29s,
[2023-05-23 08:21:11.049] [info] queryID 721, result_size 1, rtk_topk 1024, accu_ip_cost 2155831, accu_query_time 0.33s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 11, rtk_topk 2048, accu_ip_cost 2171131, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.36s,
[2023-05-23 08:21:11.084] [info] queryID 721, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.36s, total_ip_cost 1089410676, total_retrieval_time 359.67s
[2023-05-23 08:21:11.118] [info] queryID 722, result_size 0, rtk_topk 1, accu_ip_cost 2106769, accu_query_time 0.03s,
[2023-05-23 08:21:11.152] [info] queryID 722, result_size 0, rtk_topk 2, accu_ip_cost 2134683, accu_query_time 0.07s,
[2023-05-23 08:21:11.186] [info] queryID 722, result_size 0, rtk_topk 4, accu_ip_cost 2151683, accu_query_time 0.10s,
[2023-05-23 08:21:11.221] [info] queryID 722, result_size 0, rtk_topk 8, accu_ip_cost 2162359, accu_query_time 0.14s,
[2023-05-23 08:21:11.256] [info] queryID 722, result_size 0, rtk_topk 16, accu_ip_cost 2173443, accu_query_time 0.17s,
[2023-05-23 08:21:11.291] [info] queryID 722, result_size 2, rtk_topk 32, accu_ip_cost 2185411, accu_query_time 0.21s,
[2023-05-23 08:21:11.326] [info] queryID 722, result_size 12, rtk_topk 64, accu_ip_cost 2189457, accu_query_time 0.24s,
[2023-05-23 08:21:11.361] [info] queryID 722, result_size 155, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.28s,
[2023-05-23 08:21:11.361] [info] queryID 722, result_size 155, rtk_topk 128, ip_cost 2189457, query_time 0.28s, total_ip_cost 1091600133, total_retrieval_time 359.95s
[2023-05-23 08:21:11.389] [info] queryID 723, result_size 0, rtk_topk 1, accu_ip_cost 1770271, accu_query_time 0.03s,
[2023-05-23 08:21:11.419] [info] queryID 723, result_size 0, rtk_topk 2, accu_ip_cost 1911575, accu_query_time 0.06s,
[2023-05-23 08:21:11.451] [info] queryID 723, result_size 0, rtk_topk 4, accu_ip_cost 1999159, accu_query_time 0.09s,
[2023-05-23 08:21:11.483] [info] queryID 723, result_size 1, rtk_topk 8, accu_ip_cost 2056449, accu_query_time 0.12s,
[2023-05-23 08:21:11.517] [info] queryID 723, result_size 1, rtk_topk 16, accu_ip_cost 2093781, accu_query_time 0.16s,
[2023-05-23 08:21:11.551] [info] queryID 723, result_size 1, rtk_topk 32, accu_ip_cost 2119995, accu_query_time 0.19s,
[2023-05-23 08:21:11.585] [info] queryID 723, result_size 4, rtk_topk 64, accu_ip_cost 2139647, accu_query_time 0.22s,
[2023-05-23 08:21:11.619] [info] queryID 723, result_size 8, rtk_topk 128, accu_ip_cost 2152533, accu_query_time 0.26s,
[2023-05-23 08:21:11.654] [info] queryID 723, result_size 16, rtk_topk 256, accu_ip_cost 2164569, accu_query_time 0.29s,
[2023-05-23 08:21:11.690] [info] queryID 723, result_size 51, rtk_topk 512, accu_ip_cost 2176571, accu_query_time 0.33s,
[2023-05-23 08:21:11.725] [info] queryID 723, result_size 137, rtk_topk 1024, accu_ip_cost 2187247, accu_query_time 0.36s,
[2023-05-23 08:21:11.725] [info] queryID 723, result_size 137, rtk_topk 1024, ip_cost 2187247, query_time 0.36s, total_ip_cost 1093787380, total_retrieval_time 360.31s
[2023-05-23 08:21:11.740] [info] queryID 724, result_size 0, rtk_topk 1, accu_ip_cost 1043929, accu_query_time 0.02s,
[2023-05-23 08:21:11.760] [info] queryID 724, result_size 0, rtk_topk 2, accu_ip_cost 1322559, accu_query_time 0.03s,
[2023-05-23 08:21:11.784] [info] queryID 724, result_size 0, rtk_topk 4, accu_ip_cost 1553181, accu_query_time 0.06s,
[2023-05-23 08:21:11.811] [info] queryID 724, result_size 0, rtk_topk 8, accu_ip_cost 1729199, accu_query_time 0.09s,
[2023-05-23 08:21:11.840] [info] queryID 724, result_size 0, rtk_topk 16, accu_ip_cost 1861187, accu_query_time 0.12s,
[2023-05-23 08:21:11.871] [info] queryID 724, result_size 0, rtk_topk 32, accu_ip_cost 1959209, accu_query_time 0.15s,
[2023-05-23 08:21:11.903] [info] queryID 724, result_size 0, rtk_topk 64, accu_ip_cost 2025611, accu_query_time 0.18s,
[2023-05-23 08:21:11.936] [info] queryID 724, result_size 0, rtk_topk 128, accu_ip_cost 2073959, accu_query_time 0.21s,
[2023-05-23 08:21:11.970] [info] queryID 724, result_size 0, rtk_topk 256, accu_ip_cost 2106429, accu_query_time 0.24s,
[2023-05-23 08:21:12.004] [info] queryID 724, result_size 0, rtk_topk 512, accu_ip_cost 2129549, accu_query_time 0.28s,
[2023-05-23 08:21:12.038] [info] queryID 724, result_size 0, rtk_topk 1024, accu_ip_cost 2147705, accu_query_time 0.31s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 10, rtk_topk 2048, accu_ip_cost 2162971, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 4096, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 8192, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 16384, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 32768, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 65536, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 131072, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 159585, accu_ip_cost 0, accu_query_time 0.35s,
[2023-05-23 08:21:12.073] [info] queryID 724, result_size 0, rtk_topk 159585, ip_cost 0, query_time 0.35s, total_ip_cost 1093787380, total_retrieval_time 360.66s
[2023-05-23 08:21:12.105] [info] queryID 725, result_size 0, rtk_topk 1, accu_ip_cost 2014867, accu_query_time 0.03s,
[2023-05-23 08:21:12.138] [info] queryID 725, result_size 0, rtk_topk 2, accu_ip_cost 2071783, accu_query_time 0.07s,
[2023-05-23 08:21:12.172] [info] queryID 725, result_size 0, rtk_topk 4, accu_ip_cost 2108265, accu_query_time 0.10s,
[2023-05-23 08:21:12.206] [info] queryID 725, result_size 0, rtk_topk 8, accu_ip_cost 2131691, accu_query_time 0.13s,
[2023-05-23 08:21:12.240] [info] queryID 725, result_size 0, rtk_topk 16, accu_ip_cost 2147365, accu_query_time 0.17s,
[2023-05-23 08:21:12.275] [info] queryID 725, result_size 0, rtk_topk 32, accu_ip_cost 2158585, accu_query_time 0.20s,
[2023-05-23 08:21:12.310] [info] queryID 725, result_size 0, rtk_topk 64, accu_ip_cost 2169533, accu_query_time 0.24s,
[2023-05-23 08:21:12.345] [info] queryID 725, result_size 1, rtk_topk 128, accu_ip_cost 2181127, accu_query_time 0.27s,
[2023-05-23 08:21:12.380] [info] queryID 725, result_size 6, rtk_topk 256, accu_ip_cost 2189321, accu_query_time 0.31s,
[2023-05-23 08:21:12.415] [info] queryID 725, result_size 31, rtk_topk 512, accu_ip_cost 2189457, accu_query_time 0.34s,
[2023-05-23 08:21:12.451] [info] queryID 725, result_size 367, rtk_topk 1024, accu_ip_cost 2189457, accu_query_time 0.38s,
[2023-05-23 08:21:12.451] [info] queryID 725, result_size 367, rtk_topk 1024, ip_cost 2189457, query_time 0.38s, total_ip_cost 1095976837, total_retrieval_time 361.04s
[2023-05-23 08:21:12.486] [info] queryID 726, result_size 19, rtk_topk 1, accu_ip_cost 2188403, accu_query_time 0.04s,
[2023-05-23 08:21:12.521] [info] queryID 726, result_size 35, rtk_topk 2, accu_ip_cost 2189457, accu_query_time 0.07s,
[2023-05-23 08:21:12.556] [info] queryID 726, result_size 64, rtk_topk 4, accu_ip_cost 2189457, accu_query_time 0.11s,
[2023-05-23 08:21:12.592] [info] queryID 726, result_size 128, rtk_topk 8, accu_ip_cost 2189457, accu_query_time 0.14s,
[2023-05-23 08:21:12.592] [info] queryID 726, result_size 128, rtk_topk 8, ip_cost 2189457, query_time 0.14s, total_ip_cost 1098166294, total_retrieval_time 361.18s
[2023-05-23 08:21:12.625] [info] queryID 727, result_size 0, rtk_topk 1, accu_ip_cost 2117547, accu_query_time 0.03s,
[2023-05-23 08:21:12.659] [info] queryID 727, result_size 0, rtk_topk 2, accu_ip_cost 2141959, accu_query_time 0.07s,
[2023-05-23 08:21:12.694] [info] queryID 727, result_size 1, rtk_topk 4, accu_ip_cost 2156103, accu_query_time 0.10s,
[2023-05-23 08:21:12.729] [info] queryID 727, result_size 1, rtk_topk 8, accu_ip_cost 2166065, accu_query_time 0.14s,
[2023-05-23 08:21:12.764] [info] queryID 727, result_size 4, rtk_topk 16, accu_ip_cost 2178033, accu_query_time 0.17s,
[2023-05-23 08:21:12.799] [info] queryID 727, result_size 17, rtk_topk 32, accu_ip_cost 2188437, accu_query_time 0.21s,
[2023-05-23 08:21:12.834] [info] queryID 727, result_size 55, rtk_topk 64, accu_ip_cost 2189457, accu_query_time 0.24s,
[2023-05-23 08:21:12.869] [info] queryID 727, result_size 145, rtk_topk 128, accu_ip_cost 2189457, accu_query_time 0.28s,
[2023-05-23 08:21:12.869] [info] queryID 727, result_size 145, rtk_topk 128, ip_cost 2189457, query_time 0.28s, total_ip_cost 1100355751, total_retrieval_time 361.46s
[2023-05-23 08:21:12.899] [info] queryID 728, result_size 0, rtk_topk 1, accu_ip_cost 1900049, accu_query_time 0.03s,
[2023-05-23 08:21:12.931] [info] queryID 728, result_size 0, rtk_topk 2, accu_ip_cost 2001063, accu_query_time 0.06s,
[2023-05-23 08:21:12.964] [info] queryID 728, result_size 0, rtk_topk 4, accu_ip_cost 2059951, accu_query_time 0.09s,
[2023-05-23 08:21:12.997] [info] queryID 728, result_size 0, rtk_topk 8, accu_ip_cost 2096603, accu_query_time 0.13s,
[2023-05-23 08:21:13.031] [info] queryID 728, result_size 0, rtk_topk 16, accu_ip_cost 2122783, accu_query_time 0.16s,
[2023-05-23 08:21:13.066] [info] queryID 728, result_size 4, rtk_topk 32, accu_ip_cost 2141415, accu_query_time 0.20s,
[2023-05-23 08:21:13.100] [info] queryID 728, result_size 15, rtk_topk 64, accu_ip_cost 2154131, accu_query_time 0.23s,
[2023-05-23 08:21:13.135] [info] queryID 728, result_size 31, rtk_topk 128, accu_ip_cost 2165351, accu_query_time 0.27s,
[2023-05-23 08:21:13.170] [info] queryID 728, result_size 82, rtk_topk 256, accu_ip_cost 2175857, accu_query_time 0.30s,
[2023-05-23 08:21:13.205] [info] queryID 728, result_size 209, rtk_topk 512, accu_ip_cost 2187451, accu_query_time 0.34s,
[2023-05-23 08:21:13.205] [info] queryID 728, result_size 209, rtk_topk 512, ip_cost 2187451, query_time 0.34s, total_ip_cost 1102543202, total_retrieval_time 361.79s
[2023-05-23 08:21:13.229] [info] queryID 729, result_size 0, rtk_topk 1, accu_ip_cost 1559471, accu_query_time 0.02s,
[2023-05-23 08:21:13.256] [info] queryID 729, result_size 0, rtk_topk 2, accu_ip_cost 1758303, accu_query_time 0.05s,
[2023-05-23 08:21:13.286] [info] queryID 729, result_size 0, rtk_topk 4, accu_ip_cost 1889917, accu_query_time 0.08s,
[2023-05-23 08:21:13.317] [info] queryID 729, result_size 0, rtk_topk 8, accu_ip_cost 1980731, accu_query_time 0.11s,
[2023-05-23 08:21:13.349] [info] queryID 729, result_size 0, rtk_topk 16, accu_ip_cost 2043121, accu_query_time 0.14s,
[2023-05-23 08:21:13.383] [info] queryID 729, result_size 0, rtk_topk 32, accu_ip_cost 2083819, accu_query_time 0.18s,
[2023-05-23 08:21:13.416] [info] queryID 729, result_size 0, rtk_topk 64, accu_ip_cost 2112821, accu_query_time 0.21s,
[2023-05-23 08:21:13.451] [info] queryID 729, result_size 1, rtk_topk 128, accu_ip_cost 2134683, accu_query_time 0.25s,
[2023-05-23 08:21:13.485] [info] queryID 729, result_size 3, rtk_topk 256, accu_ip_cost 2148895, accu_query_time 0.28s,
[2023-05-23 08:21:13.520] [info] queryID 729, result_size 13, rtk_topk 512, accu_ip_cost 2162223, accu_query_time 0.31s,
[2023-05-23 08:21:13.555] [info] queryID 729, result_size 99, rtk_topk 1024, accu_ip_cost 2175075, accu_query_time 0.35s,
[2023-05-23 08:21:13.590] [info] queryID 729, result_size 414, rtk_topk 2048, accu_ip_cost 2186363, accu_query_time 0.39s,
[2023-05-23 08:21:13.590] [info] queryID 729, result_size 414, rtk_topk 2048, ip_cost 2186363, query_time 0.39s, total_ip_cost 1104729565, total_retrieval_time 362.18s
[2023-05-23 08:21:13.620] [info] queryID 730, result_size 0, rtk_topk 1, accu_ip_cost 1896751, accu_query_time 0.03s,
[2023-05-23 08:21:13.652] [info] queryID 730, result_size 0, rtk_topk 2, accu_ip_cost 1998785, accu_query_time 0.06s,
[2023-05-23 08:21:13.684] [info] queryID 730, result_size 0, rtk_topk 4, accu_ip_cost 2058149, accu_query_time 0.09s,
[2023-05-23 08:21:13.718] [info] queryID 730, result_size 0, rtk_topk 8, accu_ip_cost 2095005, accu_query_time 0.13s,
[2023-05-23 08:21:13.751] [info] queryID 730, result_size 0, rtk_topk 16, accu_ip_cost 2121831, accu_query_time 0.16s,
[2023-05-23 08:21:13.786] [info] queryID 730, result_size 1, rtk_topk 32, accu_ip_cost 2140701, accu_query_time 0.20s,
[2023-05-23 08:21:13.821] [info] queryID 730, result_size 3, rtk_topk 64, accu_ip_cost 2153519, accu_query_time 0.23s,
[2023-05-23 08:21:13.856] [info] queryID 730, result_size 6, rtk_topk 128, accu_ip_cost 2164739, accu_query_time 0.27s,
[2023-05-23 08:21:13.891] [info] queryID 730, result_size 22, rtk_topk 256, accu_ip_cost 2175449, accu_query_time 0.30s,
[2023-05-23 08:21:13.926] [info] queryID 730, result_size 95, rtk_topk 512, accu_ip_cost 2187179, accu_query_time 0.34s,
[2023-05-23 08:21:13.961] [info] queryID 730, result_size 273, rtk_topk 1024, accu_ip_cost 2189457, accu_query_time 0.37s,
[2023-05-23 08:21:13.961] [info] queryID 730, result_size 273, rtk_topk 1024, ip_cost 2189457, query_time 0.37s, total_ip_cost 1106919022, total_retrieval_time 362.55s
[2023-05-23 08:21:13.991] [info] queryID 731, result_size 0, rtk_topk 1, accu_ip_cost 1905761, accu_query_time 0.03s,
[2023-05-23 08:21:14.023] [info] queryID 731, result_size 0, rtk_topk 2, accu_ip_cost 2004157, accu_query_time 0.06s,
[2023-05-23 08:21:14.056] [info] queryID 731, result_size 0, rtk_topk 4, accu_ip_cost 2062093, accu_query_time 0.09s,
[2023-05-23 08:21:14.089] [info] queryID 731, result_size 0, rtk_topk 8, accu_ip_cost 2098201, accu_query_time 0.13s,
[2023-05-23 08:21:14.123] [info] queryID 731, result_size 1, rtk_topk 16, accu_ip_cost 2124143, accu_query_time 0.16s,
[2023-05-23 08:21:14.157] [info] queryID 731, result_size 1, rtk_topk 32, accu_ip_cost 2142469, accu_query_time 0.20s,
[2023-05-23 08:21:14.192] [info] queryID 731, result_size 1, rtk_topk 64, accu_ip_cost 2154743, accu_query_time 0.23s,
[2023-05-23 08:21:14.226] [info] queryID 731, result_size 5, rtk_topk 128, accu_ip_cost 2165657, accu_query_time 0.27s,
[2023-05-23 08:21:14.262] [info] queryID 731, result_size 31, rtk_topk 256, accu_ip_cost 2176673, accu_query_time 0.30s,
[2023-05-23 08:21:14.297] [info] queryID 731, result_size 67, rtk_topk 512, accu_ip_cost 2187587, accu_query_time 0.34s,
[2023-05-23 08:21:14.332] [info] queryID 731, result_size 221, rtk_topk 1024, accu_ip_cost 2189457, accu_query_time 0.37s,
[2023-05-23 08:21:14.332] [info] queryID 731, result_size 221, rtk_topk 1024, ip_cost 2189457, query_time 0.37s, total_ip_cost 1109108479, total_retrieval_time 362.92s
[2023-05-23 08:21:14.366] [info] queryID 732, result_size 0, rtk_topk 1, accu_ip_cost 2116255, accu_query_time 0.03s,
